ID;Codigo;Genero;Estrato;Edad;Estado_civil;Jornada;Nivel_formacion;Sede;Codigo_programa;Esfuerzo_Semestre;Financiamiento;T_desempleo;Inflaccion;Semestre;Clase
16;651260;Femenino;1;20;Soltero;Distancia;Pregrado;CT LERIDA;PSID;1;Sin Credito;17.0;3.37;20191;Continuo
16;651389;Femenino;2;20;Union libre;Distancia;Pregrado;CT LERIDA;PSID;1;Sin Credito;17.0;3.37;20191;Continuo
16;651432;Femenino;2;26;Casado;Distancia;Pregrado;CT LERIDA;PSID;1;Sin Credito;17.0;3.37;20191;Continuo
16;651822;Femenino;2;26;Soltero;Distancia;Pregrado;CT LERIDA;COPD;1;Sin Credito;17.0;3.37;20191;Continuo
16;651928;Masculino;2;23;Soltero;Distancia;Pregrado;CT LERIDA;ASOD;1;Sin Credito;17.0;3.37;20191;Continuo
16;652115;Femenino;2;28;Soltero;Distancia;Pregrado;CT LERIDA;COPD;1;Sin Credito;17.0;3.37;20191;Continuo
16;658947;Femenino;2;21;Soltero;Distancia;Pregrado;CT LERIDA;PSID;1;Sin Credito;17.0;3.37;20191;Continuo
16;661926;Femenino;3;20;Casado;Distancia;Pregrado;CT LERIDA;ASOD;1;Sin Credito;17.0;3.37;20191;Continuo
16;667380;Masculino;2;24;Soltero;Distancia;Pregrado;CT LERIDA;COPD;1;Sin Credito;17.0;3.37;20191;Continuo
16;667530;Femenino;1;22;Soltero;Distancia;Pregrado;CT LERIDA;PSID;1;Sin Credito;17.0;3.37;20191;Continuo
16;668059;Femenino;1;21;Soltero;Distancia;Pregrado;CT LERIDA;ASOD;1;Sin Credito;17.0;3.37;20191;Continuo
16;668069;Masculino;2;22;Soltero;Distancia;Pregrado;CT LERIDA;AEMD;1;Sin Credito;17.0;3.37;20191;Continuo
16;668375;Femenino;2;20;Soltero;Distancia;Pregrado;CT LERIDA;AEMD;1;Sin Credito;17.0;3.37;20191;Continuo
16;668606;Femenino;1;21;Soltero;Distancia;Pregrado;CT LERIDA;AEMD;1;Sin Credito;17.0;3.37;20191;Continuo
16;668888;Masculino;2;23;Soltero;Distancia;Pregrado;CT LERIDA;ASOD;1;Sin Credito;17.0;3.37;20191;Continuo
16;672795;Femenino;1;21;Soltero;Distancia;Pregrado;CT LERIDA;ASOD;1;Sin Credito;17.0;3.37;20191;Continuo
16;673044;Femenino;1;21;Soltero;Distancia;Pregrado;CT LERIDA;PSID;1;Sin Credito;17.0;3.37;20191;Continuo
16;673054;Masculino;2;34;Soltero;Distancia;Pregrado;CT LERIDA;COPD;1;Sin Credito;17.0;3.37;20191;Continuo
16;673091;Femenino;2;22;Soltero;Distancia;Pregrado;CT LERIDA;PSID;1;Sin Credito;17.0;3.37;20191;Continuo
16;673173;Femenino;1;24;Soltero;Distancia;Pregrado;CT LERIDA;PSID;1;Sin Credito;17.0;3.37;20191;Continuo
16;673245;Femenino;1;25;Soltero;Distancia;Pregrado;CT LERIDA;ASOD;1;Sin Credito;17.0;3.37;20191;Continuo
16;673289;Femenino;2;36;Soltero;Distancia;Pregrado;CT LERIDA;PSID;1;Sin Credito;17.0;3.37;20191;Continuo
16;673313;Masculino;2;36;Soltero;Distancia;Pregrado;CT LERIDA;ASOD;1;Sin Credito;17.0;3.37;20191;Continuo
16;673898;Femenino;2;40;Soltero;Distancia;Pregrado;CT LERIDA;AEMD;1;Sin Credito;17.0;3.37;20191;Continuo
16;673928;Femenino;1;36;Soltero;Distancia;Pregrado;CT LERIDA;AEMD;1;Sin Credito;17.0;3.37;20191;Continuo
16;674066;Femenino;1;21;Soltero;Distancia;Pregrado;CT LERIDA;AEMD;1;Sin Credito;17.0;3.37;20191;Continuo
16;674120;Femenino;1;21;Soltero;Distancia;Pregrado;CT LERIDA;COPD;1;Sin Credito;17.0;3.37;20191;Continuo
16;674230;Femenino;2;20;Soltero;Distancia;Pregrado;CT LERIDA;AEMD;1;Sin Credito;17.0;3.37;20191;Continuo
16;674292;Femenino;1;21;Soltero;Distancia;Pregrado;CT LERIDA;ASOD;1;Sin Credito;17.0;3.37;20191;Continuo
16;674324;Femenino;1;21;Soltero;Distancia;Pregrado;CT LERIDA;PSID;1;Sin Credito;17.0;3.37;20191;Continuo
16;674356;Femenino;1;23;Soltero;Distancia;Pregrado;CT LERIDA;PSID;1;Sin Credito;17.0;3.37;20191;Continuo
16;674389;Femenino;1;29;Soltero;Distancia;Pregrado;CT LERIDA;ASOD;1;Sin Credito;17.0;3.37;20191;Continuo
16;674440;Femenino;2;44;Soltero;Distancia;Pregrado;CT LERIDA;PSID;1;Sin Credito;17.0;3.37;20191;Continuo
16;674487;Femenino;1;22;Soltero;Distancia;Pregrado;CT LERIDA;PSID;1;Sin Credito;17.0;3.37;20191;Continuo
16;674502;Femenino;2;24;Soltero;Distancia;Pregrado;CT LERIDA;ASOD;1;Sin Credito;17.0;3.37;20191;Continuo
16;674552;Femenino;2;34;Soltero;Distancia;Pregrado;CT LERIDA;COPD;1;Sin Credito;17.0;3.37;20191;Continuo
16;674579;Femenino;1;20;Soltero;Distancia;Pregrado;CT LERIDA;PSID;1;Sin Credito;17.0;3.37;20191;Continuo
16;674593;Femenino;2;21;Soltero;Distancia;Pregrado;CT LERIDA;PSID;1;Sin Credito;17.0;3.37;20191;Continuo
16;674604;Femenino;2;24;Soltero;Distancia;Pregrado;CT LERIDA;COPD;1;Sin Credito;17.0;3.37;20191;Continuo
16;674778;Masculino;1;22;Soltero;Distancia;Pregrado;CT LERIDA;COPD;1;Sin Credito;17.0;3.37;20191;Continuo
16;674953;Femenino;3;21;Soltero;Distancia;Pregrado;CT LERIDA;ASOD;1;Sin Credito;17.0;3.37;20191;Continuo
16;674964;Femenino;2;20;Soltero;Distancia;Pregrado;CT LERIDA;PSID;1;Sin Credito;17.0;3.37;20191;Continuo
16;675202;Femenino;1;23;Soltero;Distancia;Pregrado;CT LERIDA;PSID;1;Sin Credito;17.0;3.37;20191;Continuo
16;675256;Femenino;1;33;Soltero;Distancia;Pregrado;CT LERIDA;PSID;1;Sin Credito;17.0;3.37;20191;Continuo
16;675276;Femenino;2;21;Soltero;Distancia;Pregrado;CT LERIDA;PSID;1;Sin Credito;17.0;3.37;20191;Continuo
16;675285;Femenino;1;24;Casado;Distancia;Pregrado;CT LERIDA;PSID;1;Sin Credito;17.0;3.37;20191;Continuo
16;675326;Femenino;1;20;Soltero;Distancia;Pregrado;CT LERIDA;PSID;1;Sin Credito;17.0;3.37;20191;Continuo
16;675429;Femenino;2;23;Soltero;Distancia;Pregrado;CT LERIDA;ASOD;1;Sin Credito;17.0;3.37;20191;Continuo
16;675510;Femenino;1;29;Soltero;Distancia;Pregrado;CT LERIDA;PSID;1;Sin Credito;17.0;3.37;20191;Continuo
16;675605;Femenino;1;24;Soltero;Distancia;Pregrado;CT LERIDA;ASOD;1;Sin Credito;17.0;3.37;20191;Continuo
16;675801;Femenino;2;22;Soltero;Distancia;Pregrado;CT LERIDA;COPD;1;Sin Credito;17.0;3.37;20191;Continuo
16;675804;Femenino;1;34;Soltero;Distancia;Pregrado;CT LERIDA;COPD;1;Sin Credito;17.0;3.37;20191;Continuo
16;676015;Femenino;1;32;Union libre;Distancia;Pregrado;CT LERIDA;PSID;1;Sin Credito;17.0;3.37;20191;Continuo
16;676095;Femenino;2;22;Soltero;Distancia;Pregrado;CT LERIDA;ASOD;1;Sin Credito;17.0;3.37;20191;Continuo
16;676140;Masculino;1;26;Soltero;Distancia;Pregrado;CT LERIDA;ASOD;1;Sin Credito;17.0;3.37;20191;Continuo
16;676657;Femenino;2;31;Union libre;Distancia;Pregrado;CT LERIDA;COPD;1;Sin Credito;17.0;3.37;20191;Continuo
16;676681;Femenino;1;23;Union libre;Distancia;Pregrado;CT LERIDA;PSID;1;Sin Credito;17.0;3.37;20191;Continuo
16;676703;Femenino;2;26;Soltero;Distancia;Pregrado;CT LERIDA;PSID;1;Sin Credito;17.0;3.37;20191;Continuo
16;676734;Femenino;1;27;Soltero;Distancia;Pregrado;CT LERIDA;COPD;1;Sin Credito;17.0;3.37;20191;Continuo
16;676788;Femenino;2;41;Soltero;Distancia;Pregrado;CT LERIDA;AEMD;1;Sin Credito;17.0;3.37;20191;Continuo
16;676817;Femenino;1;42;Soltero;Distancia;Pregrado;CT LERIDA;COPD;1;Sin Credito;17.0;3.37;20191;Continuo
16;677144;Femenino;1;21;Soltero;Distancia;Pregrado;CT LERIDA;AEMD;1;Sin Credito;17.0;3.37;20191;Continuo
16;677362;Femenino;1;26;Soltero;Distancia;Pregrado;CT LERIDA;ASOD;1;Sin Credito;17.0;3.37;20191;Continuo
16;677440;Masculino;1;22;Soltero;Distancia;Pregrado;CT LERIDA;AEMD;1;Sin Credito;17.0;3.37;20191;Continuo
16;677482;Femenino;1;37;Soltero;Distancia;Pregrado;CT LERIDA;ASOD;1;Sin Credito;17.0;3.37;20191;Continuo
16;677735;Femenino;1;37;Soltero;Distancia;Pregrado;CT LERIDA;PSID;1;Sin Credito;17.0;3.37;20191;Continuo
16;677739;Femenino;3;23;Soltero;Distancia;Pregrado;CT LERIDA;PSID;1;Sin Credito;17.0;3.37;20191;Continuo
16;677796;Femenino;1;24;Soltero;Distancia;Pregrado;CT LERIDA;COPD;1;Sin Credito;17.0;3.37;20191;Continuo
16;677808;Femenino;2;21;Soltero;Distancia;Pregrado;CT LERIDA;AEMD;1;Sin Credito;17.0;3.37;20191;Continuo
16;677926;Femenino;1;21;Soltero;Distancia;Pregrado;CT LERIDA;ASOD;1;Sin Credito;17.0;3.37;20191;Continuo
16;678182;Femenino;2;23;Soltero;Distancia;Pregrado;CT LERIDA;PSID;1;Sin Credito;17.0;3.37;20191;Continuo
16;678190;Masculino;1;40;Soltero;Distancia;Pregrado;CT LERIDA;COPD;1;Sin Credito;17.0;3.37;20191;Continuo
16;678225;Femenino;1;26;Soltero;Distancia;Pregrado;CT LERIDA;PSID;1;Sin Credito;17.0;3.37;20191;Continuo
16;678237;Femenino;1;34;Soltero;Distancia;Pregrado;CT LERIDA;ASOD;1;Sin Credito;17.0;3.37;20191;Continuo
16;678241;Femenino;1;34;Soltero;Distancia;Pregrado;CT LERIDA;ASOD;1;Sin Credito;17.0;3.37;20191;Continuo
16;678248;Femenino;3;45;Soltero;Distancia;Pregrado;CT LERIDA;PSID;1;Sin Credito;17.0;3.37;20191;Continuo
16;678408;Masculino;1;22;Soltero;Distancia;Pregrado;CT LERIDA;AEMD;1;Sin Credito;17.0;3.37;20191;Continuo
16;678519;Masculino;1;47;Soltero;Distancia;Pregrado;CT LERIDA;COPD;1;Sin Credito;17.0;3.37;20191;Continuo
16;678530;Masculino;1;32;Soltero;Distancia;Pregrado;CT LERIDA;COPD;1;Sin Credito;17.0;3.37;20191;Continuo
16;678610;Masculino;2;23;Soltero;Distancia;Pregrado;CT LERIDA;COPD;1;Sin Credito;17.0;3.37;20191;Continuo
16;678702;Femenino;3;23;Soltero;Distancia;Pregrado;CT LERIDA;COPD;1;Sin Credito;17.0;3.37;20191;Continuo
16;678837;Masculino;2;24;Union libre;Distancia;Pregrado;CT LERIDA;ASOD;1;Sin Credito;17.0;3.37;20191;Continuo
16;678905;Femenino;2;37;Soltero;Distancia;Pregrado;CT LERIDA;COPD;1;Sin Credito;17.0;3.37;20191;Continuo
16;678930;Masculino;1;22;Soltero;Distancia;Pregrado;CT LERIDA;AEMD;1;Sin Credito;17.0;3.37;20191;Continuo
16;678941;Femenino;2;22;Union libre;Distancia;Pregrado;CT LERIDA;ASOD;1;Sin Credito;17.0;3.37;20191;Continuo
16;679174;Femenino;1;23;Soltero;Distancia;Pregrado;CT LERIDA;AEMD;1;Sin Credito;17.0;3.37;20191;Continuo
16;679245;Femenino;1;38;Soltero;Distancia;Pregrado;CT LERIDA;AEMD;1;Sin Credito;17.0;3.37;20191;Continuo
16;679463;Femenino;2;21;Soltero;Distancia;Pregrado;CT LERIDA;ASOD;1;Sin Credito;17.0;3.37;20191;Continuo
16;679703;Femenino;1;22;Soltero;Distancia;Pregrado;CT LERIDA;PSID;1;Sin Credito;17.0;3.37;20191;Continuo
16;680040;Femenino;2;23;Soltero;Distancia;Pregrado;CT LERIDA;AEMD;1;Sin Credito;17.0;3.37;20191;Continuo
16;680053;Masculino;1;28;Union libre;Distancia;Pregrado;CT LERIDA;AEMD;1;Sin Credito;17.0;3.37;20191;Continuo
16;680119;Femenino;1;22;Soltero;Distancia;Pregrado;CT LERIDA;ASOD;1;Sin Credito;17.0;3.37;20191;Continuo
16;680421;Masculino;2;23;Soltero;Distancia;Pregrado;CT LERIDA;ASOD;1;Sin Credito;17.0;3.37;20191;Continuo
16;680509;Femenino;1;24;Soltero;Distancia;Pregrado;CT LERIDA;COPD;1;Sin Credito;17.0;3.37;20191;Continuo
16;680561;Femenino;1;21;Soltero;Distancia;Pregrado;CT LERIDA;AEMD;1;Sin Credito;17.0;3.37;20191;Continuo
16;680794;Femenino;1;21;Soltero;Distancia;Pregrado;CT LERIDA;COPD;1;Sin Credito;17.0;3.37;20191;Continuo
16;680803;Masculino;2;31;Soltero;Distancia;Pregrado;CT LERIDA;COPD;1;Sin Credito;17.0;3.37;20191;Continuo
16;680901;Femenino;2;21;Union libre;Distancia;Pregrado;CT LERIDA;COPD;1;Sin Credito;17.0;3.37;20191;Continuo
16;680948;Masculino;1;21;Soltero;Distancia;Pregrado;CT LERIDA;COPD;1;Sin Credito;17.0;3.37;20191;Continuo
16;680955;Femenino;1;30;Soltero;Distancia;Pregrado;CT LERIDA;PSID;1;Sin Credito;17.0;3.37;20191;Continuo
16;681136;Femenino;1;37;Soltero;Distancia;Pregrado;CT LERIDA;ASOD;1;Sin Credito;17.0;3.37;20191;Continuo
16;681559;Femenino;1;22;Soltero;Distancia;Pregrado;CT LERIDA;ASOD;1;Sin Credito;17.0;3.37;20191;Continuo
16;681567;Femenino;2;25;Soltero;Distancia;Pregrado;CT LERIDA;COPD;1;Sin Credito;17.0;3.37;20191;Continuo
16;681574;Femenino;1;21;Soltero;Distancia;Pregrado;CT LERIDA;AEMD;1;Sin Credito;17.0;3.37;20191;Continuo
16;681652;Femenino;1;24;Soltero;Distancia;Pregrado;CT LERIDA;ASOD;1;Sin Credito;17.0;3.37;20191;Continuo
16;681659;Femenino;3;30;Soltero;Distancia;Pregrado;CT LERIDA;PSID;1;Sin Credito;17.0;3.37;20191;Continuo
16;681713;Femenino;1;34;Soltero;Distancia;Pregrado;CT LERIDA;PSID;1;Sin Credito;17.0;3.37;20191;Continuo
16;681825;Femenino;1;31;Soltero;Distancia;Pregrado;CT LERIDA;ASOD;1;Sin Credito;17.0;3.37;20191;Continuo
16;681828;Femenino;1;27;Soltero;Distancia;Pregrado;CT LERIDA;ASOD;1;Sin Credito;17.0;3.37;20191;Continuo
16;684108;Femenino;2;37;Soltero;Distancia;Pregrado;CT LERIDA;COPD;1;Sin Credito;17.0;3.37;20191;Continuo
16;694755;Femenino;2;31;Soltero;Distancia;Pregrado;CT LERIDA;AEMD;1;Sin Credito;17.0;3.37;20191;Continuo
16;702324;Femenino;1;36;Soltero;Distancia;Pregrado;CT LERIDA;AEMD;1;Sin Credito;17.0;3.37;20191;Continuo
16;706234;Femenino;2;39;Soltero;Distancia;Pregrado;CT LERIDA;COPD;1;Sin Credito;17.0;3.37;20191;Continuo
16;707070;Femenino;2;23;Soltero;Distancia;Pregrado;CT LERIDA;COPD;1;Sin Credito;17.0;3.37;20191;Continuo
16;708302;Masculino;2;26;Soltero;Distancia;Pregrado;CT LERIDA;COPD;1;Sin Credito;17.0;3.37;20191;Continuo
16;708454;Femenino;1;27;Soltero;Distancia;Pregrado;CT LERIDA;AEMD;1;Sin Credito;17.0;3.37;20191;Continuo
16;708568;Femenino;2;40;Soltero;Distancia;Pregrado;CT LERIDA;COPD;1;Sin Credito;17.0;3.37;20191;Continuo
16;708577;Masculino;1;32;Soltero;Distancia;Pregrado;CT LERIDA;AEMD;1;Sin Credito;17.0;3.37;20191;Continuo
16;709132;Masculino;2;22;Soltero;Distancia;Pregrado;CT LERIDA;COPD;1;Sin Credito;17.0;3.37;20191;Continuo
16;709336;Femenino;1;27;Soltero;Distancia;Pregrado;CT LERIDA;COPD;1;Sin Credito;17.0;3.37;20191;Continuo
16;709606;Masculino;1;23;Soltero;Distancia;Pregrado;CT LERIDA;COPD;1;Sin Credito;17.0;3.37;20191;Continuo
16;709621;Femenino;1;21;Soltero;Distancia;Pregrado;CT LERIDA;COPD;1;Sin Credito;17.0;3.37;20191;Continuo
16;709718;Masculino;1;30;Casado;Distancia;Pregrado;CT LERIDA;COPD;1;Sin Credito;17.0;3.37;20191;Continuo
16;710564;Femenino;1;23;Soltero;Distancia;Pregrado;CT LERIDA;AEMD;1;Sin Credito;17.0;3.37;20191;Continuo
16;710640;Femenino;1;24;Union libre;Distancia;Pregrado;CT LERIDA;COPD;1;Sin Credito;17.0;3.37;20191;Continuo
16;710830;Masculino;2;24;Soltero;Distancia;Pregrado;CT LERIDA;AEMD;1;Sin Credito;17.0;3.37;20191;Continuo
16;710910;Femenino;2;44;Soltero;Distancia;Pregrado;CT LERIDA;COPD;1;Sin Credito;17.0;3.37;20191;Continuo
16;710942;Femenino;2;39;Soltero;Distancia;Pregrado;CT LERIDA;COPD;1;Sin Credito;17.0;3.37;20191;Continuo
16;711210;Masculino;1;20;Soltero;Distancia;Pregrado;CT LERIDA;COPD;1;Sin Credito;17.0;3.37;20191;Continuo
16;711468;Femenino;2;23;Soltero;Distancia;Pregrado;CT LERIDA;AEMD;1;Sin Credito;17.0;3.37;20191;Continuo
16;711709;Femenino;2;23;Soltero;Distancia;Pregrado;CT LERIDA;AEMD;1;Sin Credito;17.0;3.37;20191;Continuo
16;711762;Femenino;1;21;Union libre;Distancia;Pregrado;CT LERIDA;COPD;1;Sin Credito;17.0;3.37;20191;Continuo
16;711874;Masculino;1;21;Soltero;Distancia;Pregrado;CT LERIDA;AEMD;1;Sin Credito;17.0;3.37;20191;Continuo
16;711967;Femenino;2;22;Soltero;Distancia;Pregrado;CT LERIDA;COPD;1;Sin Credito;17.0;3.37;20191;Continuo
16;712104;Femenino;1;27;Soltero;Distancia;Pregrado;CT LERIDA;COPD;1;Sin Credito;17.0;3.37;20191;Continuo
16;712241;Femenino;2;32;Soltero;Distancia;Pregrado;CT LERIDA;COPD;1;Sin Credito;17.0;3.37;20191;Continuo
16;712683;Femenino;1;29;Soltero;Distancia;Pregrado;CT LERIDA;COPD;1;Sin Credito;17.0;3.37;20191;Continuo
16;712688;Femenino;1;25;Soltero;Distancia;Pregrado;CT LERIDA;AEMD;1;Sin Credito;17.0;3.37;20191;Continuo
16;712773;Femenino;1;27;Soltero;Distancia;Pregrado;CT LERIDA;COPD;1;Sin Credito;17.0;3.37;20191;Continuo
16;712932;Femenino;1;21;Soltero;Distancia;Pregrado;CT LERIDA;AEMD;1;Sin Credito;17.0;3.37;20191;Continuo
16;713957;Masculino;2;21;Soltero;Distancia;Pregrado;CT LERIDA;COPD;1;Sin Credito;17.0;3.37;20191;Continuo
16;714029;Masculino;2;33;Soltero;Distancia;Pregrado;CT LERIDA;AEMD;1;Sin Credito;17.0;3.37;20191;Continuo
16;714051;Masculino;1;24;Soltero;Distancia;Pregrado;CT LERIDA;AEMD;1;Sin Credito;17.0;3.37;20191;Continuo
16;714228;Femenino;2;23;Soltero;Distancia;Pregrado;CT LERIDA;COPD;1;Sin Credito;17.0;3.37;20191;Continuo
16;714450;Femenino;2;32;Soltero;Distancia;Pregrado;CT LERIDA;AEMD;1;Sin Credito;17.0;3.37;20191;Continuo
16;714998;Femenino;1;25;Soltero;Distancia;Pregrado;CT LERIDA;COPD;1;Sin Credito;17.0;3.37;20191;Continuo
16;715101;Femenino;1;25;Soltero;Distancia;Pregrado;CT LERIDA;COPD;1;Sin Credito;17.0;3.37;20191;Continuo
16;715252;Femenino;1;24;Soltero;Distancia;Pregrado;CT LERIDA;COPD;1;Sin Credito;17.0;3.37;20191;Continuo
16;715373;Femenino;2;20;Soltero;Distancia;Pregrado;CT LERIDA;AEMD;1;Sin Credito;17.0;3.37;20191;Continuo
16;715393;Femenino;2;21;Soltero;Distancia;Pregrado;CT LERIDA;AEMD;1;Sin Credito;17.0;3.37;20191;Continuo
16;715711;Femenino;1;22;Soltero;Distancia;Pregrado;CT LERIDA;COPD;1;Sin Credito;17.0;3.37;20191;Continuo
16;715902;Femenino;1;23;Soltero;Distancia;Pregrado;CT LERIDA;AEMD;1;Sin Credito;17.0;3.37;20191;Continuo
16;716153;Femenino;1;27;Soltero;Distancia;Pregrado;CT LERIDA;COPD;1;Sin Credito;17.0;3.37;20191;Continuo
16;716451;Femenino;1;30;Soltero;Distancia;Pregrado;CT LERIDA;COPD;1;Sin Credito;17.0;3.37;20191;Continuo
16;716485;Masculino;2;22;Casado;Distancia;Pregrado;CT LERIDA;AEMD;1;Sin Credito;17.0;3.37;20191;Continuo
16;716526;Masculino;2;22;Soltero;Distancia;Pregrado;CT LERIDA;AEMD;1;Sin Credito;17.0;3.37;20191;Continuo
16;716808;Masculino;2;22;Soltero;Distancia;Pregrado;CT LERIDA;AEMD;1;Sin Credito;17.0;3.37;20191;Continuo
16;716812;Femenino;1;28;Union libre;Distancia;Pregrado;CT LERIDA;AEMD;1;Sin Credito;17.0;3.37;20191;Continuo
16;717010;Femenino;1;35;Soltero;Distancia;Pregrado;CT LERIDA;COPD;1;Sin Credito;17.0;3.37;20191;Continuo
16;717140;Masculino;3;26;Casado;Distancia;Pregrado;CT LERIDA;COPD;1;Sin Credito;17.0;3.37;20191;Continuo
16;717188;Femenino;2;21;Soltero;Distancia;Pregrado;CT LERIDA;COPD;1;Sin Credito;17.0;3.37;20191;Continuo
16;717190;Masculino;3;23;Soltero;Distancia;Pregrado;CT LERIDA;AEMD;1;Sin Credito;17.0;3.37;20191;Continuo
16;717191;Femenino;1;21;Soltero;Distancia;Pregrado;CT LERIDA;AEMD;1;Sin Credito;17.0;3.37;20191;Continuo
16;717355;Masculino;1;21;Soltero;Distancia;Pregrado;CT LERIDA;COPD;1;Sin Credito;17.0;3.37;20191;Continuo
16;717995;Femenino;2;21;Soltero;Distancia;Pregrado;CT LERIDA;AEMD;1;Sin Credito;17.0;3.37;20191;Continuo
16;718118;Masculino;2;22;Soltero;Distancia;Pregrado;CT LERIDA;COPD;1;Sin Credito;17.0;3.37;20191;Continuo
26;284363;Femenino;2;26;Soltero;Distancia;Pregrado;CR IBAGUE;PSID;11;Sin Credito;17.0;3.37;20191;Titulado
26;296973;Masculino;2;46;Soltero;Distancia;Pregrado;CR IBAGUE;COPD;11;Sin Credito;17.0;3.37;20191;Titulado
26;332633;Femenino;2;36;Soltero;Distancia;Pregrado;CR IBAGUE;PSID;11;Con Credito;17.0;3.37;20191;Titulado
26;368857;Femenino;2;22;Union libre;Distancia;Pregrado;CR IBAGUE;PSID;11;Sin Credito;17.0;3.37;20191;Titulado
26;378793;Femenino;1;32;Soltero;Distancia;Licenciatura;CR IBAGUE;LPID;11;Sin Credito;17.0;3.37;20191;Titulado
26;393999;Femenino;2;28;Soltero;Distancia;Pregrado;CR IBAGUE;ADFU;11;Sin Credito;17.0;3.37;20191;Titulado
26;403407;Femenino;2;41;Soltero;Distancia;Pregrado;CR IBAGUE;ASOD;11;Sin Credito;17.0;3.37;20191;Titulado
26;409997;Femenino;2;31;Soltero;Distancia;Pregrado;CT LERIDA;ASOD;11;Sin Credito;17.0;3.37;20191;Titulado
26;435174;Masculino;3;26;Soltero;Distancia;Pregrado;CR IBAGUE;ASOD;11;Sin Credito;17.0;3.37;20191;Titulado
26;440002;Femenino;2;23;Union libre;Distancia;Licenciatura;CT LERIDA;LPID;11;Sin Credito;17.0;3.37;20191;Titulado
26;454013;Femenino;2;27;Casado;Distancia;Pregrado;CR IBAGUE;ASOD;11;Sin Credito;17.0;3.37;20191;Titulado
26;478988;Femenino;2;28;Soltero;Distancia;Pregrado;CT LERIDA;ASOD;11;Sin Credito;17.0;3.37;20191;Titulado
26;499393;Femenino;3;23;Union libre;Distancia;Pregrado;CR IBAGUE;AEMD;11;Sin Credito;17.0;3.37;20191;Titulado
26;517880;Femenino;2;53;Union libre;Distancia;Pregrado;CT LERIDA;ASOD;11;Sin Credito;17.0;3.37;20191;Titulado
26;535130;Masculino;2;22;Soltero;Distancia;Pregrado;CR IBAGUE;PSID;11;Sin Credito;17.0;3.37;20191;Titulado
26;535249;Femenino;2;23;Union libre;Distancia;Pregrado;CR IBAGUE;COPD;11;Sin Credito;17.0;3.37;20191;Titulado
26;535431;Masculino;2;23;Soltero;Distancia;Pregrado;CR IBAGUE;AEMD;11;Sin Credito;17.0;3.37;20191;Titulado
26;535607;Masculino;3;28;Soltero;Distancia;Pregrado;CR IBAGUE;COPD;11;Sin Credito;17.0;3.37;20191;Titulado
26;537524;Masculino;2;32;Soltero;Distancia;Pregrado;CR IBAGUE;COPD;11;Sin Credito;17.0;3.37;20191;Titulado
26;539369;Femenino;2;43;Soltero;Distancia;Pregrado;CT LERIDA;ASOD;11;Sin Credito;17.0;3.37;20191;Titulado
26;541005;Femenino;2;23;Union libre;Distancia;Pregrado;CR IBAGUE;PSID;11;Sin Credito;17.0;3.37;20191;Titulado
26;542072;Femenino;1;34;Soltero;Distancia;Licenciatura;CT LERIDA;LPID;11;Sin Credito;17.0;3.37;20191;Titulado
26;542091;Masculino;2;36;Soltero;Distancia;Pregrado;CR IBAGUE;COPD;11;Sin Credito;17.0;3.37;20191;Titulado
26;554152;Femenino;2;24;Soltero;Distancia;Licenciatura;CT LERIDA;LPID;11;Sin Credito;17.0;3.37;20191;Titulado
26;557866;Femenino;2;24;Casado;Distancia;Pregrado;CR IBAGUE;ADFU;11;Sin Credito;17.0;3.37;20191;Titulado
26;560653;Femenino;2;21;Soltero;Distancia;Pregrado;CT LERIDA;ASOD;11;Sin Credito;17.0;3.37;20191;Titulado
26;561140;Femenino;2;26;Soltero;Distancia;Pregrado;CT LERIDA;ASOD;11;Sin Credito;17.0;3.37;20191;Titulado
26;301025;Masculino;3;30;Soltero;Distancia;Pregrado;CR IBAGUE;ASOD;12;Sin Credito;17.0;3.37;20191;Titulado
26;310302;Femenino;2;26;Soltero;Distancia;Pregrado;CR IBAGUE;PSID;11;Sin Credito;17.0;3.37;20191;Titulado
26;313283;Femenino;3;27;Soltero;Distancia;Pregrado;CR IBAGUE;AEMD;11;Sin Credito;17.0;3.37;20191;Titulado
26;341191;Masculino;1;28;Soltero;Distancia;Pregrado;CT LERIDA;COPD;11;Sin Credito;17.0;3.37;20191;Titulado
26;343872;Femenino;2;35;Soltero;Distancia;Pregrado;CT LERIDA;ASOD;11;Sin Credito;17.0;3.37;20191;Titulado
26;354269;Masculino;2;34;Soltero;Distancia;Pregrado;CR IBAGUE;ASOD;11;Sin Credito;17.0;3.37;20191;Titulado
26;370793;Femenino;2;32;Casado;Distancia;Licenciatura;CR IBAGUE;LPID;11;Sin Credito;17.0;3.37;20191;Titulado
26;399797;Masculino;2;41;Soltero;Distancia;Pregrado;CR IBAGUE;AEMD;11;Sin Credito;17.0;3.37;20191;Titulado
26;418835;Masculino;2;29;Soltero;Distancia;Pregrado;CR IBAGUE;ASOD;11;Sin Credito;17.0;3.37;20191;Titulado
26;436239;Femenino;2;26;Soltero;Distancia;Pregrado;CT LERIDA;ASOD;11;Sin Credito;17.0;3.37;20191;Titulado
26;443265;Femenino;2;27;Soltero;Distancia;Pregrado;CT LERIDA;AEMD;11;Sin Credito;17.0;3.37;20191;Titulado
26;470827;Femenino;2;31;Casado;Distancia;Pregrado;CR IBAGUE;ASOD;11;Sin Credito;17.0;3.37;20191;Titulado
