"id	Genero	Est_socioeconomico	Estado_civil	Edad	Jornada	Nivel_formacion	Esfuerzo_periodo	Sede	Codigo_programa	Financiamiento	T_desempleo	Inflaccion	Clase	Semestre"
"11	Masculino	2	Soltero	29	Distancia	Pregrado	2	CR IBAGUE	ADFU	Sin Credito	13	2.4	Continuo	20171"
"11	Masculino	3	Soltero	37	Distancia	Pregrado	2	CR IBAGUE	ASOD	Sin Credito	13	2.4	Continuo	20171"
"11	Femenino	2	Soltero	35	Distancia	Pregrado	2	CR IBAGUE	ASOD	Sin Credito	13	2.4	Continuo	20171"
"11	Masculino	2	Soltero	27	Distancia	Pregrado	2	CT LERIDA	COPD	Sin Credito	13	2.4	Continuo	20171"
"11	Femenino	1	Soltero	28	Distancia	Pregrado	2	CR IBAGUE	ASOD	Sin Credito	13	2.4	Continuo	20171"
"11	Masculino	2	Soltero	46	Distancia	Pregrado	2	CR IBAGUE	AEMD	Sin Credito	13	2.4	Continuo	20171"
"11	Masculino	2	Casado	38	Distancia	Pregrado	2	CR IBAGUE	AEMD	Sin Credito	13	2.4	Continuo	20171"
"11	Femenino	2	Soltero	28	Distancia	Licenciatura	2	CT LERIDA	LPID	Sin Credito	13	2.4	Continuo	20171"
"11	Masculino	2	Soltero	29	Distancia	Pregrado	2	CR IBAGUE	COPD	Sin Credito	13	2.4	Continuo	20171"
"11	Femenino	4	Soltero	29	Distancia	Pregrado	2	CR IBAGUE	AEMD	Sin Credito	13	2.4	Continuo	20171"
"11	Femenino	2	Union libre	27	Distancia	Pregrado	2	CR IBAGUE	ASOD	Sin Credito	13	2.4	Continuo	20171"
"11	Masculino	2	Soltero	29	Distancia	Pregrado	2	CR IBAGUE	COPD	Sin Credito	13	2.4	Continuo	20171"
"11	Femenino	2	Casado	29	Distancia	Pregrado	2	CR IBAGUE	AEMD	Sin Credito	13	2.4	Continuo	20171"
"11	Femenino	2	Casado	27	Distancia	Pregrado	2	CR IBAGUE	PSID	Sin Credito	13	2.4	Continuo	20171"
"11	Femenino	2	Soltero	36	Distancia	Pregrado	2	CR IBAGUE	ASOD	Sin Credito	13	2.4	Continuo	20171"
"11	Femenino	2	Union libre	30	Distancia	Pregrado	2	CR IBAGUE	ASOD	Sin Credito	13	2.4	Continuo	20171"
"11	Masculino	2	Soltero	27	Distancia	Pregrado	2	CR IBAGUE	AEMD	Sin Credito	13	2.4	Continuo	20171"
"11	Femenino	2	Soltero	30	Distancia	Pregrado	2	CT LERIDA	ASOD	Sin Credito	13	2.4	Continuo	20171"
"11	Femenino	2	Soltero	36	Distancia	Pregrado	2	CT LERIDA	ASOD	Sin Credito	13	2.4	Continuo	20171"
"11	Femenino	3	Soltero	48	Distancia	Pregrado	2	CT LERIDA	ASOD	Sin Credito	13	2.4	Continuo	20171"
"11	Masculino	1	Soltero	37	Distancia	Pregrado	2	CT LERIDA	ASOD	Sin Credito	13	2.4	Continuo	20171"
"11	Masculino	2	Union libre	35	Distancia	Pregrado	2	CT LERIDA	ASOD	Sin Credito	13	2.4	Continuo	20171"
"11	Femenino	3	Soltero	29	Distancia	Pregrado	2	CR IBAGUE	ASOD	Sin Credito	13	2.4	Continuo	20171"
"11	Femenino	2	Soltero	39	Distancia	Pregrado	2	CT LERIDA	AEMD	Sin Credito	13	2.4	Continuo	20171"
"11	Femenino	2	Soltero	41	Distancia	Pregrado	2	CT LERIDA	PSID	Sin Credito	13	2.4	Continuo	20171"
"11	Femenino	2	Soltero	27	Distancia	Pregrado	2	CT LERIDA	ASOD	Sin Credito	13	2.4	Continuo	20171"
"11	Femenino	2	Soltero	40	Distancia	Licenciatura	2	CT LERIDA	LPID	Sin Credito	13	2.4	Continuo	20171"
"11	Femenino	1	Soltero	31	Distancia	Pregrado	2	CT LERIDA	ASOD	Sin Credito	13	2.4	Continuo	20171"
"11	Femenino	2	Soltero	29	Distancia	Pregrado	2	CR IBAGUE	COPD	Sin Credito	13	2.4	Continuo	20171"
"11	Femenino	2	Union libre	39	Distancia	Pregrado	2	CR IBAGUE	ASOD	Sin Credito	13	2.4	Continuo	20171"
"11	Masculino	2	Soltero	28	Distancia	Pregrado	2	CR IBAGUE	COPD	Sin Credito	13	2.4	Continuo	20171"
"11	Masculino	2	Soltero	26	Distancia	Pregrado	2	CR IBAGUE	AEMD	Sin Credito	13	2.4	Continuo	20171"
"11	Femenino	2	Soltero	41	Distancia	Pregrado	2	CR IBAGUE	PSID	Sin Credito	13	2.4	Continuo	20171"
"11	Femenino	2	Soltero	29	Distancia	Pregrado	2	CR IBAGUE	PSID	Sin Credito	13	2.4	Continuo	20171"
"11	Femenino	2	Soltero	27	Distancia	Pregrado	2	CR IBAGUE	AEMD	Sin Credito	13	2.4	Continuo	20171"
"11	Masculino	2	Casado	27	Distancia	Pregrado	2	CR IBAGUE	ASOD	Sin Credito	13	2.4	Continuo	20171"
"11	Femenino	1	Soltero	32	Distancia	Pregrado	2	CR IBAGUE	ADFU	Sin Credito	13	2.4	Continuo	20171"
"11	Masculino	2	Soltero	38	Distancia	Pregrado	2	CR IBAGUE	ASOD	Sin Credito	13	2.4	Continuo	20171"
"11	Masculino	1	Soltero	31	Distancia	Pregrado	2	CR IBAGUE	ASOD	Sin Credito	13	2.4	Continuo	20171"
"11	Femenino	2	Soltero	26	Distancia	Licenciatura	2	CR IBAGUE	LPID	Sin Credito	13	2.4	Continuo	20171"
"11	Masculino	2	Soltero	27	Distancia	Pregrado	2	CR IBAGUE	COPD	Sin Credito	13	2.4	Continuo	20171"
"11	Masculino	2	Soltero	31	Distancia	Pregrado	2	CR IBAGUE	ADFU	Sin Credito	13	2.4	Continuo	20171"
"11	Femenino	3	Soltero	32	Distancia	Pregrado	2	CR IBAGUE	ASOD	Sin Credito	13	2.4	Continuo	20171"
"11	Femenino	1	Soltero	25	Distancia	Pregrado	2	CT LERIDA	PSID	Sin Credito	13	2.4	Continuo	20171"
"11	Femenino	2	Soltero	36	Distancia	Pregrado	2	CR IBAGUE	ASOD	Sin Credito	13	2.4	Continuo	20171"
"11	Femenino	2	Soltero	41	Distancia	Pregrado	2	CR IBAGUE	AEMD	Sin Credito	13	2.4	Continuo	20171"
"11	Masculino	1	Soltero	28	Distancia	Pregrado	2	CR IBAGUE	AEMD	Sin Credito	13	2.4	Continuo	20171"
"11	Femenino	2	Soltero	51	Distancia	Pregrado	2	CR IBAGUE	AEMD	Sin Credito	13	2.4	Continuo	20171"
"11	Masculino	2	Soltero	29	Distancia	Pregrado	2	CR IBAGUE	ADFU	Sin Credito	13	2.4	Continuo	20171"
"11	Masculino	1	Soltero	44	Distancia	Pregrado	2	CR IBAGUE	COPD	Sin Credito	13	2.4	Continuo	20171"
"11	Femenino	2	Soltero	40	Distancia	Pregrado	2	CR IBAGUE	PSID	Sin Credito	13	2.4	Continuo	20171"
"11	Masculino	2	Soltero	26	Distancia	Pregrado	2	CR IBAGUE	PSID	Sin Credito	13	2.4	Continuo	20171"
"11	Masculino	2	Soltero	40	Distancia	Pregrado	2	CR IBAGUE	PSID	Sin Credito	13	2.4	Continuo	20171"
"11	Masculino	2	Soltero	39	Distancia	Pregrado	2	CR IBAGUE	ADFU	Sin Credito	13	2.4	Continuo	20171"
"11	Femenino	3	Soltero	39	Distancia	Pregrado	2	CR IBAGUE	PSID	Sin Credito	13	2.4	Continuo	20171"
"11	Femenino	2	Soltero	28	Distancia	Pregrado	2	CR IBAGUE	ASOD	Sin Credito	13	2.4	Continuo	20171"
"11	Femenino	2	Soltero	44	Distancia	Pregrado	2	CR IBAGUE	ASOD	Sin Credito	13	2.4	Continuo	20171"
"11	Femenino	2	Soltero	28	Distancia	Pregrado	2	CR IBAGUE	ASOD	Sin Credito	13	2.4	Continuo	20171"
"11	Femenino	2	Casado	35	Distancia	Pregrado	2	CR IBAGUE	AEMD	Sin Credito	13	2.4	Continuo	20171"
"11	Femenino	2	Soltero	32	Distancia	Pregrado	2	CR IBAGUE	AEMD	Sin Credito	13	2.4	Continuo	20171"
"11	Femenino	2	Union libre	31	Distancia	Licenciatura	2	CR IBAGUE	LPID	Sin Credito	13	2.4	Continuo	20171"
"11	Masculino	2	Soltero	29	Distancia	Pregrado	2	CR IBAGUE	PSID	Sin Credito	13	2.4	Continuo	20171"
"11	Femenino	2	Union libre	29	Distancia	Licenciatura	2	CR IBAGUE	LPID	Sin Credito	13	2.4	Continuo	20171"
"11	Masculino	2	Union libre	30	Distancia	Pregrado	2	CR IBAGUE	AEMD	Sin Credito	13	2.4	Continuo	20171"
"11	Femenino	2	Soltero	27	Distancia	Licenciatura	2	CR IBAGUE	LPID	Sin Credito	13	2.4	Continuo	20171"
"11	Masculino	2	Soltero	38	Distancia	Pregrado	2	CR IBAGUE	AEMD	Sin Credito	13	2.4	Continuo	20171"
"11	Femenino	2	Soltero	35	Distancia	Pregrado	2	CR IBAGUE	ASOD	Sin Credito	13	2.4	Continuo	20171"
"11	Femenino	2	Soltero	31	Distancia	Pregrado	2	CR IBAGUE	PSID	Sin Credito	13	2.4	Continuo	20171"
"11	Femenino	2	Soltero	31	Distancia	Pregrado	2	CR IBAGUE	ASOD	Sin Credito	13	2.4	Continuo	20171"
"11	Masculino	2	Soltero	27	Distancia	Pregrado	2	CR IBAGUE	COPD	Sin Credito	13	2.4	Continuo	20171"
"11	Masculino	2	Soltero	30	Distancia	Pregrado	2	CR IBAGUE	COPD	Sin Credito	13	2.4	Continuo	20171"
"11	Femenino	2	Union libre	33	Distancia	Pregrado	2	CR IBAGUE	ADFU	Sin Credito	13	2.4	Continuo	20171"
"11	Masculino	2	Soltero	26	Distancia	Pregrado	2	CR IBAGUE	ASOD	Sin Credito	13	2.4	Continuo	20171"
"11	Femenino	2	Soltero	29	Distancia	Pregrado	2	CR IBAGUE	COPD	Sin Credito	13	2.4	Continuo	20171"
"11	Femenino	2	Soltero	30	Distancia	Pregrado	2	CR IBAGUE	ASOD	Sin Credito	13	2.4	Continuo	20171"
"11	Femenino	2	Casado	26	Distancia	Pregrado	2	CR IBAGUE	ASOD	Sin Credito	13	2.4	Continuo	20171"
"11	Femenino	2	Soltero	25	Distancia	Pregrado	2	CR IBAGUE	COPD	Sin Credito	13	2.4	Continuo	20171"
"11	Masculino	2	Soltero	27	Distancia	Pregrado	2	CR IBAGUE	PSID	Sin Credito	13	2.4	Continuo	20171"
"11	Femenino	2	Soltero	28	Distancia	Pregrado	2	CR IBAGUE	CSOD	Sin Credito	13	2.4	Continuo	20171"
"11	Masculino	2	Soltero	36	Distancia	Pregrado	2	CR IBAGUE	ADFU	Sin Credito	13	2.4	Continuo	20171"
"11	Femenino	2	Divorciado	26	Distancia	Pregrado	2	CR IBAGUE	AEMD	Sin Credito	13	2.4	Continuo	20171"
"11	Masculino	2	Soltero	27	Distancia	Pregrado	2	CR IBAGUE	AEMD	Sin Credito	13	2.4	Continuo	20171"
"11	Femenino	2	Soltero	29	Distancia	Pregrado	2	CT LERIDA	ASOD	Sin Credito	13	2.4	Continuo	20171"
"11	Femenino	2	Casado	28	Distancia	Licenciatura	2	CR IBAGUE	LPID	Sin Credito	13	2.4	Continuo	20171"
"11	Masculino	2	Soltero	26	Distancia	Pregrado	2	CR IBAGUE	COPD	Sin Credito	13	2.4	Continuo	20171"
"11	Femenino	2	Soltero	33	Distancia	Pregrado	2	CR IBAGUE	ASOD	Sin Credito	13	2.4	Continuo	20171"
"11	Femenino	2	Soltero	26	Distancia	Pregrado	2	CR IBAGUE	COPD	Sin Credito	13	2.4	Continuo	20171"
"11	Masculino	2	Soltero	27	Distancia	Pregrado	2	CR IBAGUE	ASOD	Sin Credito	13	2.4	Continuo	20171"
"11	Femenino	1	Soltero	29	Distancia	Pregrado	2	CT FRESNO	ASOD	Sin Credito	13	2.4	Continuo	20171"
"11	Masculino	2	Soltero	27	Distancia	Pregrado	2	CR IBAGUE	ASOD	Sin Credito	13	2.4	Continuo	20171"
"11	Femenino	2	Union libre	42	Distancia	Pregrado	2	CR IBAGUE	ASOD	Sin Credito	13	2.4	Continuo	20171"
"11	Femenino	2	Union libre	45	Distancia	Pregrado	2	CR IBAGUE	ASOD	Sin Credito	13	2.4	Continuo	20171"
"11	Femenino	2	Soltero	36	Distancia	Pregrado	2	CR IBAGUE	ASOD	Sin Credito	13	2.4	Continuo	20171"
"11	Femenino	2	Soltero	35	Distancia	Licenciatura	2	CR IBAGUE	LPID	Sin Credito	13	2.4	Continuo	20171"
"11	Masculino	2	Soltero	26	Distancia	Pregrado	2	CT FRESNO	PSID	Sin Credito	13	2.4	Continuo	20171"
"11	Masculino	1	Soltero	50	Distancia	Pregrado	2	CT FRESNO	ASOD	Sin Credito	13	2.4	Continuo	20171"
"11	Femenino	2	Soltero	29	Distancia	Pregrado	2	CR IBAGUE	ASOD	Sin Credito	13	2.4	Continuo	20171"
"11	Masculino	2	Soltero	31	Distancia	Pregrado	2	CR IBAGUE	COPD	Sin Credito	13	2.4	Continuo	20171"
"11	Femenino	2	Soltero	28	Distancia	Pregrado	2	CR IBAGUE	ASOD	Sin Credito	13	2.4	Continuo	20171"
"11	Femenino	2	Soltero	38	Distancia	Pregrado	2	CR IBAGUE	ASOD	Sin Credito	13	2.4	Continuo	20171"
"11	Femenino	2	Soltero	49	Distancia	Pregrado	2	CR IBAGUE	ASOD	Sin Credito	13	2.4	Continuo	20171"
"11	Femenino	3	Soltero	49	Distancia	Pregrado	2	CR IBAGUE	AEMD	Sin Credito	13	2.4	Continuo	20171"
"11	Femenino	2	Soltero	39	Distancia	Pregrado	2	CT LERIDA	COPD	Sin Credito	13	2.4	Continuo	20171"
"11	Femenino	2	Union libre	26	Distancia	Pregrado	2	CR IBAGUE	ASOD	Sin Credito	13	2.4	Continuo	20171"
"11	Femenino	2	Soltero	32	Distancia	Pregrado	2	CR IBAGUE	COPD	Sin Credito	13	2.4	Continuo	20171"
"11	Femenino	1	Soltero	30	Distancia	Pregrado	2	CR IBAGUE	AEMD	Sin Credito	13	2.4	Continuo	20171"
"11	Femenino	3	Soltero	40	Distancia	Pregrado	2	CR IBAGUE	ASOD	Sin Credito	13	2.4	Continuo	20171"
"11	Femenino	3	Soltero	38	Distancia	Pregrado	2	CR IBAGUE	COPD	Sin Credito	13	2.4	Continuo	20171"
"11	Femenino	2	Soltero	45	Distancia	Pregrado	2	CR IBAGUE	ASOD	Sin Credito	13	2.4	Continuo	20171"
"11	Masculino	2	Soltero	30	Distancia	Pregrado	2	CR IBAGUE	ASOD	Sin Credito	13	2.4	Continuo	20171"
"11	Masculino	2	Soltero	27	Distancia	Pregrado	2	CR IBAGUE	ADFU	Sin Credito	13	2.4	Continuo	20171"
"11	Masculino	2	Casado	30	Distancia	Pregrado	2	CR IBAGUE	ASOD	Sin Credito	13	2.4	Continuo	20171"
"11	Femenino	1	Soltero	48	Distancia	Licenciatura	2	CT LERIDA	LPID	Sin Credito	13	2.4	Continuo	20171"
"11	Femenino	2	Soltero	38	Distancia	Licenciatura	2	CR IBAGUE	LPID	Sin Credito	13	2.4	Continuo	20171"
"11	Femenino	1	Soltero	38	Distancia	Pregrado	2	CT LERIDA	ASOD	Sin Credito	13	2.4	Continuo	20171"
"11	Femenino	1	Soltero	28	Distancia	Pregrado	2	CT LERIDA	COPD	Sin Credito	13	2.4	Continuo	20171"
"11	Femenino	2	Soltero	30	Distancia	Pregrado	2	CT LERIDA	COPD	Sin Credito	13	2.4	Continuo	20171"
"11	Masculino	2	Soltero	27	Distancia	Pregrado	2	CT FRESNO	COPD	Sin Credito	13	2.4	Continuo	20171"
"11	Femenino	2	Soltero	26	Distancia	Pregrado	2	CT LERIDA	COPD	Sin Credito	13	2.4	Continuo	20171"
"11	Masculino	2	Soltero	25	Distancia	Pregrado	2	CR IBAGUE	AEMD	Sin Credito	13	2.4	Continuo	20171"
"11	Femenino	1	Union libre	41	Distancia	Pregrado	2	CR IBAGUE	ASOD	Sin Credito	13	2.4	Continuo	20171"
"11	Femenino	2	Soltero	33	Distancia	Pregrado	2	CR IBAGUE	CSOD	Sin Credito	13	2.4	Continuo	20171"
"11	Femenino	3	Union libre	31	Distancia	Pregrado	2	CR IBAGUE	ADFU	Sin Credito	13	2.4	Continuo	20171"
"11	Masculino	2	Soltero	27	Distancia	Pregrado	2	CR IBAGUE	AEMD	Sin Credito	13	2.4	Continuo	20171"
"11	Femenino	2	Soltero	26	Distancia	Pregrado	2	CR IBAGUE	AEMD	Sin Credito	13	2.4	Continuo	20171"
"11	Femenino	2	Soltero	35	Distancia	Pregrado	2	CR IBAGUE	AEMD	Sin Credito	13	2.4	Continuo	20171"
"11	Masculino	2	Casado	28	Distancia	Pregrado	2	CR IBAGUE	AEMD	Sin Credito	13	2.4	Continuo	20171"
"11	Masculino	2	Soltero	31	Distancia	Pregrado	2	CR IBAGUE	ADFU	Sin Credito	13	2.4	Continuo	20171"
"11	Masculino	3	Soltero	40	Distancia	Pregrado	2	CR IBAGUE	AEMD	Sin Credito	13	2.4	Continuo	20171"
"11	Masculino	2	Soltero	28	Distancia	Pregrado	2	CR IBAGUE	AEMD	Sin Credito	13	2.4	Continuo	20171"
"11	Femenino	2	Soltero	29	Distancia	Pregrado	2	CR IBAGUE	COPD	Sin Credito	13	2.4	Continuo	20171"
"11	Masculino	2	Soltero	32	Distancia	Pregrado	2	CR IBAGUE	ASOD	Sin Credito	13	2.4	Continuo	20171"
"11	Masculino	2	Soltero	44	Distancia	Pregrado	2	CR IBAGUE	ASOD	Sin Credito	13	2.4	Continuo	20171"
"11	Masculino	3	Soltero	30	Distancia	Pregrado	2	CR IBAGUE	ASOD	Sin Credito	13	2.4	Continuo	20171"
"11	Masculino	3	Soltero	42	Distancia	Pregrado	2	CR IBAGUE	AEMD	Sin Credito	13	2.4	Continuo	20171"
"11	Masculino	1	Soltero	32	Distancia	Pregrado	2	CT FRESNO	PSID	Sin Credito	13	2.4	Continuo	20171"
"11	Femenino	2	Soltero	43	Distancia	Pregrado	2	CR IBAGUE	CSOD	Sin Credito	13	2.4	Continuo	20171"
"11	Femenino	2	Soltero	32	Distancia	Pregrado	2	CT FRESNO	PSID	Sin Credito	13	2.4	Continuo	20171"
"11	Femenino	3	Soltero	33	Distancia	Pregrado	2	CR IBAGUE	AEMD	Sin Credito	13	2.4	Continuo	20171"
"11	Femenino	2	Soltero	30	Distancia	Pregrado	2	CR IBAGUE	AEMD	Sin Credito	13	2.4	Continuo	20171"
"11	Femenino	2	Soltero	30	Distancia	Pregrado	2	CR IBAGUE	COPD	Sin Credito	13	2.4	Continuo	20171"
"11	Masculino	2	Soltero	60	Distancia	Pregrado	2	CR IBAGUE	CSOD	Sin Credito	13	2.4	Continuo	20171"
"11	Femenino	1	Soltero	29	Distancia	Pregrado	2	CR IBAGUE	AEMD	Sin Credito	13	2.4	Continuo	20171"
"11	Femenino	3	Union libre	37	Distancia	Pregrado	2	CR IBAGUE	COPD	Sin Credito	13	2.4	Continuo	20171"
"11	Femenino	2	Soltero	37	Distancia	Pregrado	2	CR IBAGUE	AEMD	Sin Credito	13	2.4	Continuo	20171"
"11	Masculino	2	Soltero	42	Distancia	Pregrado	2	CR IBAGUE	AEMD	Sin Credito	13	2.4	Continuo	20171"
"11	Femenino	2	Soltero	30	Distancia	Pregrado	2	CR IBAGUE	CSOD	Sin Credito	13	2.4	Continuo	20171"
"11	Masculino	1	Soltero	25	Distancia	Pregrado	2	CR IBAGUE	COPD	Sin Credito	13	2.4	Continuo	20171"
"11	Masculino	1	Soltero	28	Distancia	Pregrado	2	CR IBAGUE	COPD	Sin Credito	13	2.4	Continuo	20171"
"11	Femenino	2	Soltero	37	Distancia	Pregrado	2	CR IBAGUE	ADFU	Sin Credito	13	2.4	Continuo	20171"
"11	Masculino	2	Soltero	29	Distancia	Pregrado	2	CR IBAGUE	ADFU	Sin Credito	13	2.4	Continuo	20171"
"11	Femenino	2	Soltero	28	Distancia	Pregrado	2	CR IBAGUE	ASOD	Sin Credito	13	2.4	Continuo	20171"
"11	Masculino	2	Soltero	28	Distancia	Pregrado	2	CR IBAGUE	ASOD	Sin Credito	13	2.4	Continuo	20171"
"11	Masculino	2	Soltero	27	Distancia	Pregrado	2	CR IBAGUE	COPD	Sin Credito	13	2.4	Continuo	20171"
"11	Femenino	2	Casado	32	Distancia	Pregrado	2	CT FRESNO	ASOD	Sin Credito	13	2.4	Continuo	20171"
"11	Masculino	2	Soltero	28	Distancia	Pregrado	2	CT LERIDA	PSID	Sin Credito	13	2.4	Continuo	20171"
"11	Femenino	2	Soltero	27	Distancia	Pregrado	2	CT LERIDA	PSID	Sin Credito	13	2.4	Continuo	20171"
"11	Femenino	2	Union libre	34	Distancia	Pregrado	2	CR IBAGUE	ASOD	Sin Credito	13	2.4	Continuo	20171"
"11	Femenino	2	Soltero	49	Distancia	Licenciatura	2	CR IBAGUE	LPID	Sin Credito	13	2.4	Continuo	20171"
"11	Femenino	2	Soltero	30	Distancia	Pregrado	2	CT FRESNO	AEMD	Sin Credito	13	2.4	Continuo	20171"
"11	Femenino	2	Soltero	44	Distancia	Pregrado	2	CR IBAGUE	ASOD	Sin Credito	13	2.4	Continuo	20171"
"11	Masculino	2	Soltero	41	Distancia	Pregrado	2	CR IBAGUE	AEMD	Sin Credito	13	2.4	Continuo	20171"
"11	Masculino	2	Union libre	32	Distancia	Pregrado	2	CR IBAGUE	CSOD	Sin Credito	13	2.4	Continuo	20171"
"11	Masculino	2	Soltero	31	Distancia	Pregrado	2	CT FRESNO	COPD	Sin Credito	13	2.4	Continuo	20171"
"11	Masculino	1	Union libre	26	Distancia	Pregrado	2	CT FRESNO	AEMD	Sin Credito	13	2.4	Continuo	20171"
"11	Femenino	2	Soltero	32	Distancia	Pregrado	2	CR IBAGUE	AEMD	Sin Credito	13	2.4	Continuo	20171"
"11	Femenino	1	Soltero	43	Distancia	Pregrado	2	CT LERIDA	AEMD	Sin Credito	13	2.4	Continuo	20171"
"11	Femenino	2	Soltero	31	Distancia	Pregrado	2	CT FRESNO	AEMD	Sin Credito	13	2.4	Continuo	20171"
"11	Femenino	1	Soltero	26	Distancia	Pregrado	2	CT FRESNO	AEMD	Sin Credito	13	2.4	Continuo	20171"
"11	Masculino	1	Soltero	33	Distancia	Pregrado	2	CT LERIDA	COPD	Sin Credito	13	2.4	Continuo	20171"
"11	Masculino	2	Soltero	36	Distancia	Pregrado	2	CT FRESNO	COPD	Sin Credito	13	2.4	Continuo	20171"
"11	Femenino	1	Soltero	43	Distancia	Pregrado	2	CT FRESNO	COPD	Sin Credito	13	2.4	Continuo	20171"
"11	Masculino	1	Soltero	27	Distancia	Pregrado	2	CT LERIDA	COPD	Sin Credito	13	2.4	Continuo	20171"
"11	Femenino	1	Casado	33	Distancia	Pregrado	2	CT LERIDA	COPD	Sin Credito	13	2.4	Continuo	20171"
"11	Masculino	1	Soltero	37	Distancia	Pregrado	2	CT LERIDA	COPD	Sin Credito	13	2.4	Continuo	20171"
"11	Femenino	1	Soltero	44	Distancia	Pregrado	2	CT FRESNO	COPD	Sin Credito	13	2.4	Continuo	20171"
"11	Femenino	2	Soltero	33	Distancia	Pregrado	2	CT FRESNO	ASOD	Sin Credito	13	2.4	Continuo	20171"
"11	Femenino	2	Soltero	34	Distancia	Pregrado	2	CT LERIDA	ASOD	Sin Credito	13	2.4	Continuo	20171"
"11	Femenino	1	Union libre	30	Distancia	Pregrado	2	CT LERIDA	ASOD	Sin Credito	13	2.4	Continuo	20171"
"11	Femenino	2	Soltero	46	Distancia	Pregrado	2	CT LERIDA	PSID	Sin Credito	13	2.4	Continuo	20171"
"11	Masculino	2	Soltero	48	Distancia	Pregrado	2	CT LERIDA	PSID	Sin Credito	13	2.4	Continuo	20171"
"11	Femenino	2	Soltero	42	Distancia	Licenciatura	2	CT LERIDA	LPID	Sin Credito	13	2.4	Continuo	20171"
"11	Masculino	1	Soltero	33	Distancia	Pregrado	2	CT FRESNO	ASOD	Sin Credito	13	2.4	Continuo	20171"
"11	Femenino	3	Union libre	25	Distancia	Pregrado	2	CT LA DORADA	PSID	Sin Credito	13	2.4	Continuo	20171"
"11	Femenino	1	Union libre	38	Distancia	Pregrado	2	CT LERIDA	AEMD	Sin Credito	13	2.4	Continuo	20171"
"11	Masculino	2	Soltero	29	Distancia	Pregrado	2	CT LERIDA	AEMD	Sin Credito	13	2.4	Continuo	20171"
"11	Femenino	2	Soltero	35	Distancia	Pregrado	2	CT LERIDA	AEMD	Sin Credito	13	2.4	Continuo	20171"
"11	Femenino	2	Soltero	30	Distancia	Pregrado	2	CT LA DORADA	PSID	Sin Credito	13	2.4	Continuo	20171"
"11	Masculino	2	Union libre	27	Distancia	Pregrado	2	CT LERIDA	ASOD	Sin Credito	13	2.4	Continuo	20171"
"11	Femenino	2	Soltero	44	Distancia	Pregrado	2	CT LERIDA	ASOD	Sin Credito	13	2.4	Continuo	20171"
"11	Femenino	2	Soltero	36	Distancia	Pregrado	2	CT LERIDA	COPD	Sin Credito	13	2.4	Continuo	20171"
"11	Masculino	2	Union libre	39	Distancia	Pregrado	2	CT LERIDA	AEMD	Sin Credito	13	2.4	Continuo	20171"
"11	Masculino	2	Soltero	31	Distancia	Pregrado	2	CT LERIDA	COPD	Sin Credito	13	2.4	Continuo	20171"
"11	Femenino	2	Soltero	36	Distancia	Pregrado	2	CT LERIDA	ASOD	Sin Credito	13	2.4	Continuo	20171"
"11	Femenino	3	Union libre	28	Distancia	Pregrado	2	CT LERIDA	COPD	Sin Credito	13	2.4	Continuo	20171"
"11	Femenino	2	Soltero	30	Distancia	Pregrado	2	CT LERIDA	ASOD	Sin Credito	13	2.4	Continuo	20171"
"11	Femenino	2	Soltero	26	Distancia	Pregrado	2	CT LERIDA	AEMD	Sin Credito	13	2.4	Continuo	20171"
"11	Femenino	2	Soltero	29	Distancia	Pregrado	2	CT LERIDA	AEMD	Sin Credito	13	2.4	Continuo	20171"
"11	Femenino	2	Soltero	31	Distancia	Pregrado	2	CT LERIDA	COPD	Sin Credito	13	2.4	Continuo	20171"
"11	Femenino	1	Soltero	27	Distancia	Pregrado	2	CT LERIDA	ASOD	Sin Credito	13	2.4	Continuo	20171"
"11	Femenino	2	Soltero	29	Distancia	Pregrado	2	CT LERIDA	ASOD	Sin Credito	13	2.4	Continuo	20171"
"11	Masculino	2	Soltero	23	Distancia	Pregrado	2	CT LERIDA	ASOD	Sin Credito	13	2.4	Continuo	20171"
"11	Masculino	2	Soltero	37	Distancia	Pregrado	2	CT LERIDA	AEMD	Sin Credito	13	2.4	Continuo	20171"
"11	Masculino	2	Soltero	28	Distancia	Pregrado	2	CT LERIDA	COPD	Sin Credito	13	2.4	Continuo	20171"
"11	Femenino	2	Soltero	26	Distancia	Pregrado	2	CT LERIDA	COPD	Sin Credito	13	2.4	Continuo	20171"
"11	Femenino	1	Soltero	29	Distancia	Pregrado	2	CT LERIDA	AEMD	Sin Credito	13	2.4	Continuo	20171"
"11	Femenino	2	Soltero	24	Distancia	Pregrado	2	CT LERIDA	ASOD	Sin Credito	13	2.4	Continuo	20171"
"11	Femenino	2	Soltero	38	Distancia	Pregrado	2	CT LERIDA	ASOD	Sin Credito	13	2.4	Continuo	20171"
"11	Masculino	2	Soltero	35	Distancia	Pregrado	2	CT LA DORADA	PSID	Sin Credito	13	2.4	Continuo	20171"
"11	Femenino	2	Soltero	26	Distancia	Pregrado	2	CT LERIDA	COPD	Sin Credito	13	2.4	Continuo	20171"
"11	Femenino	2	Soltero	26	Distancia	Pregrado	2	CT LERIDA	AEMD	Sin Credito	13	2.4	Continuo	20171"
"11	Femenino	2	Soltero	26	Distancia	Pregrado	2	CT LERIDA	ASOD	Sin Credito	13	2.4	Continuo	20171"
